date,ticker,open,high,low,close,volume
2025-09-14,AVAX,30.0409481126,30.5938124819,29.0336893153,29.4912582995,1011896646.5
2025-09-15,AVAX,29.4911194107,30.35222189,28.3459949376,29.8448946414,1233415310.45
2025-09-16,AVAX,29.8447647712,30.9333738526,29.2609471744,30.0812839722,1106072755.53
2025-09-17,AVAX,30.0812839722,31.9328155632,29.4448621276,31.7658004825,1189235928.27
2025-09-18,AVAX,31.7662171272,35.3273805547,31.7051816928,35.2320636251,2214636607.45
2025-09-19,AVAX,35.2318197227,35.7467677814,33.4366949166,33.7672238961,1550014612.15
2025-09-20,AVAX,33.7671996521,34.0880380997,32.9568008334,33.1863281313,860272327.3
2025-09-21,AVAX,33.1863281313,33.5904456458,32.6706861917,33.0483998118,722469169.21
2025-09-22,AVAX,33.0483006964,33.8932712927,30.1465274048,33.729732273,2109916174.19
2025-09-23,AVAX,33.7320296684,35.910240581,32.8258441339,33.6540617016,2623574371.15
2025-09-24,AVAX,33.6540617016,34.7867452804,32.3033643254,32.3463597273,1422529661.2
2025-09-25,AVAX,32.3463527868,32.7218358077,28.5954538393,28.6606151853,1693878830.49
2025-09-26,AVAX,28.6606151853,29.5327103651,27.1368117061,29.1063384328,1647707010.87
2025-09-27,AVAX,29.1063384328,29.1101431394,28.2739949417,28.7905250452,587957087.19
2025-09-28,AVAX,28.7905250452,30.1255317281,27.9639343182,30.0079459173,839460836.36
2025-09-29,AVAX,30.0080829036,30.7911853909,29.2109124479,30.4524183221,1273919330.97
2025-09-30,AVAX,30.452971844,30.6576343116,28.8460906171,30.0038096352,981285193.41
2025-10-01,AVAX,30.0038096352,31.0777211111,29.6484526174,30.7046553819,1013650963.81
2025-10-02,AVAX,30.7050795065,31.3618101234,29.6211583987,31.0235818025,1558734325.54
2025-10-03,AVAX,31.0234409574,31.5294912588,30.0453674694,31.3611561154,1167826176.83
2025-10-04,AVAX,31.3611561154,31.4021399723,29.9056617481,30.1428428262,675889608.39
2025-10-05,AVAX,30.1428237195,31.1523470052,29.6995908755,30.0859812125,788787447.74
2025-10-06,AVAX,30.0859812125,30.9755260414,29.9790128595,30.7120777041,805717499.38
2025-10-07,AVAX,30.7119443708,30.7119443708,27.9211106687,27.9525028408,1112567191.2
2025-10-08,AVAX,27.9532993668,29.3919259756,27.8979288059,28.8152191276,716426781.87
2025-10-09,AVAX,28.8152191276,28.8539939145,27.6645416922,28.3842021844,602237170.15
2025-10-10,AVAX,28.384149637,28.600033275,10.6386268544,20.7335805126,2350323050.1
2025-10-11,AVAX,20.7344383899,23.3468873929,20.5662422308,21.4724931335,1589010715.55
2025-10-12,AVAX,21.4723649125,23.3278495053,20.7140272727,22.5833311243,1271748794.09
2025-10-13,AVAX,22.5833631238,24.0570139252,21.945959392,23.8388495807,1570962949.32
2025-10-14,AVAX,23.8387106918,23.8892737549,21.9887247938,22.7703819062,1229012210.61
2025-10-15,AVAX,22.7703819062,23.2344276108,21.639188687,21.9161335054,728451122.91
2025-10-16,AVAX,21.9156541381,22.346117061,20.6748645577,20.959126467,808359413.14
2025-10-17,AVAX,20.9600072066,21.2243999901,19.0920573173,19.9566158467,925795295.45
2025-10-18,AVAX,19.9563722863,20.3893625456,19.8574204233,20.2068616624,345603953.33
2025-10-19,AVAX,20.2068616624,20.8325351419,19.774444847,20.5949354739,448813687.5
2025-10-20,AVAX,20.5951995826,21.1614693866,20.1966229188,20.3565814462,588464548.68
2025-10-21,AVAX,20.3621454936,20.8360007615,19.4997484592,19.5576544454,656925335.76
2025-10-22,AVAX,19.5574002608,19.6908396534,18.5546004859,19.0181543995,571554469.43
2025-10-23,AVAX,19.0181543995,19.7115642497,18.9902541888,19.1364314448,438896725.79
2025-10-24,AVAX,19.1363064448,19.7851521429,19.0654788139,19.4943144846,431746284.98
2025-10-25,AVAX,19.4945613982,19.8173333679,19.2662729724,19.7254427884,271459857.35
2025-10-26,AVAX,19.7254427884,20.8907966047,19.3597042717,20.835847611,549295335.39
2025-10-27,AVAX,20.8348291758,21.0685842261,20.2310492373,20.3263786818,501849682.03
2025-10-28,AVAX,20.3263786818,20.511367546,19.2398942195,19.4936086823,551989050.37
2025-10-29,AVAX,19.493462995,20.152966908,19.3604200889,19.6556687864,478906964.48
2025-10-30,AVAX,19.6556687864,19.9513207027,17.581599694,18.1319226915,654653081.06
2025-10-31,AVAX,18.1318807084,18.5524508107,17.8481924802,18.1926865687,442323772.26
2025-11-01,AVAX,18.1926865687,18.7308138091,18.1029954866,18.6953759453,254645634.99
2025-11-02,AVAX,18.6953759453,18.9788231603,18.1184868924,18.8594722977,270439301.22
2025-11-03,AVAX,18.8591983251,18.865967786,16.3410419087,16.6514769476,784853846.69
2025-11-04,AVAX,16.6514769476,16.9883762402,15.1242026636,16.0245501265,853804280.02
2025-11-05,AVAX,16.0249124353,16.9721768182,15.3451657237,16.6479997463,523413639.93
2025-11-06,AVAX,16.6478834672,16.6991015664,15.6665876102,16.1000406799,418095694.56
2025-11-07,AVAX,16.1001776131,18.0121221712,16.0776899743,17.7015260208,815955060.47
2025-11-08,AVAX,17.7017791853,18.3728842841,17.0582995349,17.4757851817,503095108.24
2025-11-09,AVAX,17.4757304438,17.8898203753,16.8391338176,17.7765676551,380789064.42
2025-11-10,AVAX,17.776450008,18.3306568466,17.6997604664,18.1676517489,481673918.13
2025-11-11,AVAX,18.1677833278,18.5371874679,17.0090783668,17.0140813846,463721186.12
2025-11-12,AVAX,17.0139594334,17.7449458153,16.6678143433,16.8205295708,405573955.25
2025-11-13,AVAX,16.8205295708,17.6694333613,15.8056990019,16.1613457885,584449657.31
2025-11-14,AVAX,16.1614581481,16.1614581481,14.9070238684,15.1107304868,699471350.5
2025-11-15,AVAX,15.1107304868,15.75752153,15.1107304868,15.5244226412,256109519.29
2025-11-16,AVAX,15.5244226412,15.8310135935,14.6719035358,15.1580353319,443528413.43
2025-11-17,AVAX,15.1580353319,15.743045798,14.2688721764,14.5001665605,612990820.8
